S.No.,Video-Name,Task,Name/Id in source dataset,Source-Dataset,Manipulation,text,clean_text,Cluster
377,4198.mp4,Remove the player in red after whom everyone is running 00: 06-00: 11 sec.,https://vimeo.com/596455137,vimeo,Removing an entity/Removing a subject,4198.mp4 Remove the player in red after whom everyone is running 00: 06-00: 11 sec. https://vimeo.com/596455137 vimeo Removing an entity/Removing a subject,mp remove the player in red after whom everyone is running sec https vimeo com vimeo removing an entity removing a subject,1
378,4199.mp4,Change the color of the owl on the shirt 00: 03-00: 08 sec,https://vimeo.com/594669895,vimeo,Background/Color Change,4199.mp4 Change the color of the owl on the shirt 00: 03-00: 08 sec https://vimeo.com/594669895 vimeo Background/Color Change,mp change the color of the owl on the shirt sec https vimeo com vimeo background color change,3
379,4200.mp4,"Change the text above the entrance to ""Lorem Ipsum"" 00: 00-00: 05 sec",https://vimeo.com/593845663,vimeo,Text Replaced/Text Added,"4200.mp4 Change the text above the entrance to ""Lorem Ipsum"" 00: 00-00: 05 sec https://vimeo.com/593845663 vimeo Text Replaced/Text Added",mp change the text above the entrance to lorem ipsum sec https vimeo com vimeo text replaced text added,0
380,4201.mp4,Change tie color to yellow 00:00-00:05,https://vimeo.com/134893942,vimeo,Background/Color Change,4201.mp4 Change tie color to yellow 00:00-00:05 https://vimeo.com/134893942 vimeo Background/Color Change,mp change tie color to yellow https vimeo com vimeo background color change,3
381,4202.mp4,"Change the text to ""Kate Wilson, history professor
The University of Arizona ""from 00:02-00:07",https://vimeo.com/247040671,vimeo,Text Replaced/Text Added,"4202.mp4 Change the text to ""Kate Wilson, history professor
The University of Arizona ""from 00:02-00:07 https://vimeo.com/247040671 vimeo Text Replaced/Text Added",mp change the text to kate wilson history professor the university of arizona from https vimeo com vimeo text replaced text added,0
382,4203.mp4,Speed up and slow down video fragments 00:04-00:14,https://vimeo.com/12785395,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4203.mp4 Speed up and slow down video fragments 00:04-00:14 https://vimeo.com/12785395 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and slow down video fragments https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
383,4204.mp4,Change the sound to cello 00:00-00:05,https://vimeo.com/19423213,vimeo,Audio replaced/Audio added,4204.mp4 Change the sound to cello 00:00-00:05 https://vimeo.com/19423213 vimeo Audio replaced/Audio added,mp change the sound to cello https vimeo com vimeo audio replaced audio added,0
384,4205.mp4,Add a photo of New York instead of the top picture on the right 00:00-00:05,https://vimeo.com/415625817,vimeo,Adding an entity/ Adding a subject,4205.mp4 Add a photo of New York instead of the top picture on the right 00:00-00:05 https://vimeo.com/415625817 vimeo Adding an entity/ Adding a subject,mp add a photo of new york instead of the top picture on the right https vimeo com vimeo adding an entity adding a subject,1
385,4206.mp4,Remove a walking person from behind 00:10-00:15,https://vimeo.com/267694361,vimeo,Removing an entity/Removing a subject,4206.mp4 Remove a walking person from behind 00:10-00:15 https://vimeo.com/267694361 vimeo Removing an entity/Removing a subject,mp remove a walking person from behind https vimeo com vimeo removing an entity removing a subject,1
386,4207.mp4,Change laptop lid to blue 00:12-00:17,https://vimeo.com/26352664,vimeo,Background/Color Change,4207.mp4 Change laptop lid to blue 00:12-00:17 https://vimeo.com/26352664 vimeo Background/Color Change,mp change laptop lid to blue https vimeo com vimeo background color change,3
387,4208.mp4,"Change the inscription on the bridge to ""I love jumping"" 00:00-00:05",https://vimeo.com/32387616,vimeo,Text Replaced/Text Added,"4208.mp4 Change the inscription on the bridge to ""I love jumping"" 00:00-00:05 https://vimeo.com/32387616 vimeo Text Replaced/Text Added",mp change the inscription on the bridge to i love jumping https vimeo com vimeo text replaced text added,0
388,4209.mp4,Speed up and duplicate frames 00:00-00:10,https://vimeo.com/152903522,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4209.mp4 Speed up and duplicate frames 00:00-00:10 https://vimeo.com/152903522 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and duplicate frames https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
389,4210.mp4,Replace the sound with a violin sound 00:12-00:17,https://vimeo.com/487722497,vimeo,Audio replaced/Audio added,4210.mp4 Replace the sound with a violin sound 00:12-00:17 https://vimeo.com/487722497 vimeo Audio replaced/Audio added,mp replace the sound with a violin sound https vimeo com vimeo audio replaced audio added,0
390,4211.mp4,Add a picture of nature protection to the screen 00:11-00:16,https://vimeo.com/5224483,vimeo,Adding an entity/ Adding a subject,4211.mp4 Add a picture of nature protection to the screen 00:11-00:16 https://vimeo.com/5224483 vimeo Adding an entity/ Adding a subject,mp add a picture of nature protection to the screen https vimeo com vimeo adding an entity adding a subject,1
391,4212.mp4,Remove swimming killer whale 00:05-00:10,https://vimeo.com/110164810,vimeo,Removing an entity/Removing a subject,4212.mp4 Remove swimming killer whale 00:05-00:10 https://vimeo.com/110164810 vimeo Removing an entity/Removing a subject,mp remove swimming killer whale https vimeo com vimeo removing an entity removing a subject,1
392,4213.mp4,Change hood color 00:08-00:13,https://vimeo.com/381052000,vimeo,Background/Color Change,4213.mp4 Change hood color 00:08-00:13 https://vimeo.com/381052000 vimeo Background/Color Change,mp change hood color https vimeo com vimeo background color change,3
393,4214.mp4,"Change the text on the board to ""What
Where
When ""00:30-00:35",https://vimeo.com/574924983,vimeo,Text Replaced/Text Added,"4214.mp4 Change the text on the board to ""What
Where
When ""00:30-00:35 https://vimeo.com/574924983 vimeo Text Replaced/Text Added",mp change the text on the board to what where when https vimeo com vimeo text replaced text added,0
394,4215.mp4,Speed up and slow down 00:11-00:21,https://vimeo.com/177956507,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4215.mp4 Speed up and slow down 00:11-00:21 https://vimeo.com/177956507 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and slow down https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
395,4216.mp4,Replace with the sound of the accordion 00:06-00:10,https://vimeo.com/42095514,vimeo,Audio replaced/Audio added,4216.mp4 Replace with the sound of the accordion 00:06-00:10 https://vimeo.com/42095514 vimeo Audio replaced/Audio added,mp replace with the sound of the accordion https vimeo com vimeo audio replaced audio added,0
396,4217.mp4,Add a flying eagle to the background 00:01-00:06,https://vimeo.com/76388663,vimeo,Adding an entity/ Adding a subject,4217.mp4 Add a flying eagle to the background 00:01-00:06 https://vimeo.com/76388663 vimeo Adding an entity/ Adding a subject,mp add a flying eagle to the background https vimeo com vimeo adding an entity adding a subject,1
397,4218.mp4,Remove the ball from 00:33-00:38,https://vimeo.com/173192177,vimeo,Removing an entity/Removing a subject,4218.mp4 Remove the ball from 00:33-00:38 https://vimeo.com/173192177 vimeo Removing an entity/Removing a subject,mp remove the ball from https vimeo com vimeo removing an entity removing a subject,1
398,4219.mp4,Change the wall color to bright yellow 00:00-00:05,https://vimeo.com/72959026,vimeo,Background/Color Change,4219.mp4 Change the wall color to bright yellow 00:00-00:05 https://vimeo.com/72959026 vimeo Background/Color Change,mp change the wall color to bright yellow https vimeo com vimeo background color change,3
399,4220.mp4,"Change the text of the white sign on the back to ""Basketball is a sport of millions"" 00:10-00:15",https://vimeo.com/81073823,vimeo,Text Replaced/Text Added,"4220.mp4 Change the text of the white sign on the back to ""Basketball is a sport of millions"" 00:10-00:15 https://vimeo.com/81073823 vimeo Text Replaced/Text Added",mp change the text of the white sign on the back to basketball is a sport of millions https vimeo com vimeo text replaced text added,0
400,4221.mp4,Speed up and duplicate frames 00:44-00:54,https://vimeo.com/216608666,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4221.mp4 Speed up and duplicate frames 00:44-00:54 https://vimeo.com/216608666 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and duplicate frames https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
401,4222.mp4,Replace the sound with synthesizer and maracas 00:01-00:06,https://vimeo.com/378283760,vimeo,Audio replaced/Audio added,4222.mp4 Replace the sound with synthesizer and maracas 00:01-00:06 https://vimeo.com/378283760 vimeo Audio replaced/Audio added,mp replace the sound with synthesizer and maracas https vimeo com vimeo audio replaced audio added,0
402,4223.mp4,Add a beard to a guy 00:06-00:11,https://vimeo.com/41727026,vimeo,Adding an entity/ Adding a subject,4223.mp4 Add a beard to a guy 00:06-00:11 https://vimeo.com/41727026 vimeo Adding an entity/ Adding a subject,mp add a beard to a guy https vimeo com vimeo adding an entity adding a subject,1
403,4224.mp4,Remove the goalkeeper in blue 00:18-00:22,https://vimeo.com/134896800,vimeo,Removing an entity/Removing a subject,4224.mp4 Remove the goalkeeper in blue 00:18-00:22 https://vimeo.com/134896800 vimeo Removing an entity/Removing a subject,mp remove the goalkeeper in blue https vimeo com vimeo removing an entity removing a subject,1
404,4226.mp4,"Change the inscription on the T-shirt to ""Bahamas"" 00:57-01:03",https://vimeo.com/17225316,vimeo,Text Replaced/Text Added,"4226.mp4 Change the inscription on the T-shirt to ""Bahamas"" 00:57-01:03 https://vimeo.com/17225316 vimeo Text Replaced/Text Added",mp change the inscription on the t shirt to bahamas https vimeo com vimeo text replaced text added,0
405,4227.mp4,Speed up and slow down fragments 00:01-00:11,https://vimeo.com/27841108,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4227.mp4 Speed up and slow down fragments 00:01-00:11 https://vimeo.com/27841108 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and slow down fragments https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
406,4228.mp4,Replace the sound with a double bass and bongos 00:00-00:05,https://vimeo.com/104264357,vimeo,Audio replaced/Audio added,4228.mp4 Replace the sound with a double bass and bongos 00:00-00:05 https://vimeo.com/104264357 vimeo Audio replaced/Audio added,mp replace the sound with a double bass and bongos https vimeo com vimeo audio replaced audio added,0
407,4229.mp4,Add a fly flying near the head 00:00-00:05,https://vimeo.com/119584633,vimeo,Adding an entity/ Adding a subject,4229.mp4 Add a fly flying near the head 00:00-00:05 https://vimeo.com/119584633 vimeo Adding an entity/ Adding a subject,mp add a fly flying near the head https vimeo com vimeo adding an entity adding a subject,1
408,4230.mp4,Remove guy bartender 00:07-00:12,https://vimeo.com/115925959,vimeo,Removing an entity/Removing a subject,4230.mp4 Remove guy bartender 00:07-00:12 https://vimeo.com/115925959 vimeo Removing an entity/Removing a subject,mp remove guy bartender https vimeo com vimeo removing an entity removing a subject,1
409,4231.mp4,Change hair color to Crimson 00:32-00:38,https://vimeo.com/38762822,vimeo,Background/Color Change,4231.mp4 Change hair color to Crimson 00:32-00:38 https://vimeo.com/38762822 vimeo Background/Color Change,mp change hair color to crimson https vimeo com vimeo background color change,3
410,4233.mp4,Slow down and reverse 00:05-00:15,https://vimeo.com/35856767,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4233.mp4 Slow down and reverse 00:05-00:15 https://vimeo.com/35856767 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down and reverse https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
411,4234.mp4,Add the sound of a purr of a cat and a sound of castanets 00:00-00:05,https://vimeo.com/69124610,vimeo,Audio replaced/Audio added,4234.mp4 Add the sound of a purr of a cat and a sound of castanets 00:00-00:05 https://vimeo.com/69124610 vimeo Audio replaced/Audio added,mp add the sound of a purr of a cat and a sound of castanets https vimeo com vimeo audio replaced audio added,0
412,4239.mp4,"Slow down fragments, reverse 00:09-00:18",https://vimeo.com/475498099,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4239.mp4 Slow down fragments, reverse 00:09-00:18 https://vimeo.com/475498099 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp slow down fragments reverse https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
413,4240.mp4,Replace the sound with a tambourine sound 00:00-00:05,https://vimeo.com/179407347,vimeo,Audio replaced/Audio added,4240.mp4 Replace the sound with a tambourine sound 00:00-00:05 https://vimeo.com/179407347 vimeo Audio replaced/Audio added,mp replace the sound with a tambourine sound https vimeo com vimeo audio replaced audio added,0
